timestamp,addr,flight,squawk,category,alt_baro,alt_geom,lat,lon,gs,ias,tas,mach,track,track_rate,roll,mag_heading,true_heading,baro_rate,geom_rate,messages,seen,rssi,distance,air_ground,nic,rc,version,nic_baro,nac_p,nac_v,sil,sil_type,seen_pos,alert,spi,gva,sda,wind_speed,wind_direction,nav_qnh,nav_altitude_mcp,nav_altitude_fms,nav_heading,addr_type,emergency,autopilot,vnav,althold,approach,lnav,tcas
1744681942,10799802,DAL240,5207,165,39000,38575,43.65999383441472,-4.874921526227695,496,254,478,0.8199999928474426,111,0.03125,0.52734375,115,0,-128,-96,3874,1744681921577,-34.02167510986328,60944,2,8,186,2,1,9,1,3,3,24,False,False,2,2,33,236,1013.5999755859375,39008,0,0,0,0,False,False,False,False,False,False
1744682003,10799802,DAL240,5207,165,39000,38575,43.65999383441472,-4.874921526227695,496,254,478,0.8199999928474426,111,0.03125,0.52734375,115,0,-128,-96,3874,1744681921577,-34.02167510986328,60944,2,8,186,2,1,9,1,3,3,69,False,False,2,2,33,236,1013.5999755859375,39008,0,0,0,0,False,False,False,False,False,False
1744685005,11058538,,5185,0,37000,36300,43.811279296875,-6.678793263989826,494,265,480,0.8159999847412109,106,0.0625,1.23046875,110,0,0,-32,27,1744685005501,-34.52095413208008,0,2,8,186,2,1,9,1,3,3,0,False,False,2,2,0,0,1012.7999877929688,36992,37008,108,0,0,False,False,False,False,False,False
1744685065,11058538,UAL964,5185,165,37025,36350,43.7728271484375,-6.501223541969466,493,269,486,0.828000009059906,106,0.0,0.3515625,110,0,64,32,429,1744685064981,-31.007360458374023,92445,2,8,186,2,1,9,1,3,3,0,False,False,2,2,26,225,1012.7999877929688,36992,37008,108,0,0,False,False,False,False,False,False
1744685125,11058538,UAL964,5185,165,37000,36325,43.73433775820974,-6.324397495814765,492,267,484,0.8199999928474426,106,-0.03125,-0.52734375,110,0,64,64,960,1744685125239,-33.928863525390625,78051,2,8,186,2,1,9,1,3,3,2,False,False,2,2,25,216,1012.7999877929688,36992,37008,108,0,0,False,False,False,False,False,False
1744685185,11058538,UAL964,5185,165,37000,36325,43.69354248046875,-6.1383553438408285,492,264,478,0.8119999766349792,107,0.0,0.17578125,110,0,-64,-32,1630,1744685185273,-29.098308563232422,63110,2,8,186,2,1,9,1,3,3,0,False,False,2,2,21,241,1012.7999877929688,36992,37008,108,0,0,False,False,False,False,False,False
1744685245,11058538,UAL964,5185,165,37025,36350,43.65348815917969,-5.956825433775407,492,264,478,0.8119999766349792,107,0.0,0.3515625,111,0,-128,-96,2347,1744685245433,-28.77914810180664,48934,2,8,186,2,1,9,1,3,3,0,False,False,2,2,28,228,1012.7999877929688,36992,37008,108,0,0,False,False,False,False,False,False
1744685305,11058538,UAL964,5185,165,37025,36375,43.613250732421875,-5.776828499727458,491,265,478,0.8159999847412109,107,0.0,0.17578125,111,0,-128,-96,3105,1744685305638,-25.313358306884766,35740,2,8,186,2,1,9,1,3,3,0,False,False,2,2,28,226,1012.7999877929688,36992,37008,108,0,0,False,False,False,False,False,False
1744685366,11058538,UAL964,5185,165,37000,36350,43.57280149298199,-5.596749441964278,491,265,478,0.8159999847412109,107,0.0,0.17578125,111,0,64,32,3867,1744685365979,-24.381771087646484,24896,2,8,186,2,1,9,1,3,3,0,False,False,2,2,28,226,1012.7999877929688,36992,37008,108,0,0,False,False,False,False,False,False
1744685426,11058538,UAL964,5185,165,37000,36350,43.5322265625,-5.417856615643132,491,264,480,0.8119999766349792,107,0.0,0.17578125,111,0,128,96,4672,1744685426094,-24.155864715576172,20567,2,8,186,2,1,9,1,3,3,0,False,False,2,2,28,222,1012.7999877929688,36992,37008,108,0,0,False,False,False,False,False,False
1744685486,11058538,UAL964,5185,165,37000,36375,43.491119384765625,-5.237859681595182,493,262,474,0.8080000281333923,107,0.0,0.0,111,0,0,-32,5597,1744685486210,-25.02469253540039,26199,2,8,186,2,1,9,1,3,3,0,False,False,2,2,32,235,1012.7999877929688,36992,37008,108,0,0,False,False,False,False,False,False
1744685546,11058538,UAL964,5185,165,37000,36375,43.46209716796875,-5.1120917741642415,493,265,478,0.8159999847412109,107,0.03125,0.3515625,111,0,0,-64,6057,1744685532766,-34.29847717285156,33849,2,8,186,2,1,9,1,3,3,18,False,False,2,2,31,230,1012.7999877929688,36992,37008,108,0,0,False,False,False,False,False,False
1744685605,11058538,UAL964,5185,165,37000,36375,43.46209716796875,-5.1120917741642415,493,265,478,0.8159999847412109,107,0.03125,0.3515625,111,0,0,-64,6057,1744685532766,-34.29847717285156,33849,2,8,186,2,1,9,1,3,3,69,False,False,2,2,31,230,1012.7999877929688,36992,37008,108,0,0,False,False,False,False,False,False
1744688248,10668637,UAL982,12871,165,39000,38550,43.6318359375,-6.457469851471615,516,268,504,0.8600000143051147,102,0.03125,0.52734375,107,0,0,0,262,1744688248204,-29.911039352416992,82518,2,8,186,2,1,9,1,3,3,0,False,False,2,2,27,220,1012.7999877929688,39008,0,104,0,0,True,True,False,False,True,True
1744688308,10668637,UAL982,12871,165,39000,38550,43.60031386553231,-6.26658848353793,515,266,500,0.8519999980926514,102,0.0,-0.3515625,107,0,192,0,999,1744688308460,-28.71915626525879,66970,2,8,186,2,1,9,1,3,3,0,False,False,2,2,37,218,1012.7999877929688,39008,0,104,0,0,True,True,False,False,True,True
1744688368,10668637,UAL982,12871,165,39000,38550,43.56829833984375,-6.073778729106095,513,264,498,0.8479999899864197,102,-0.1875,-5.625,106,0,0,-64,1872,1744688368811,-25.888010025024414,51389,2,8,186,2,1,9,1,3,3,0,False,False,2,2,30,226,1012.7999877929688,39008,0,106,0,0,True,True,False,False,True,True
1744688429,10668637,UAL982,12871,165,39000,38550,43.551527120299255,-5.87677001953125,521,266,500,0.8560000061988831,92,-0.03125,-0.52734375,96,0,160,-128,2722,1744688429062,-25.76102066040039,36796,2,8,186,2,1,9,1,3,3,0,False,False,2,2,33,223,1012.7999877929688,39008,0,96,0,0,True,True,False,False,True,True
1744688489,10668637,UAL982,12871,165,38975,38525,43.542961508540785,-5.677642822265625,525,270,508,0.8640000224113464,93,-0.03125,-0.3515625,96,0,64,0,3670,1744688489149,-27.668508529663086,24718,2,8,186,2,1,9,1,3,3,0,False,False,2,2,24,228,1012.7999877929688,39008,0,96,0,0,True,True,False,False,True,True
1744688549,10668637,UAL982,12871,165,39000,38550,43.53369761321504,-5.476815359933028,525,267,504,0.8600000143051147,93,0.0,-0.52734375,96,0,96,0,4531,1744688549173,-27.540447235107422,19597,2,8,186,2,1,9,1,3,3,0,False,False,2,2,31,238,1012.7999877929688,39008,0,96,0,0,True,True,False,False,True,True
1744688609,10668637,UAL982,12871,165,38975,38550,43.52435302734375,-5.2768866960392415,522,267,502,0.8560000061988831,93,0.03125,0.17578125,96,0,160,64,5391,1744688609432,-19.758148193359375,26115,2,8,186,2,1,9,1,3,3,0,False,False,2,2,27,231,1012.7999877929688,39008,0,96,0,0,True,True,False,False,True,True
1744688668,10668637,UAL982,12871,165,39000,38575,43.51484395689883,-5.084708077566972,517,268,506,0.8600000143051147,93,-0.03125,-0.3515625,96,0,-288,64,5918,1744688668715,-34.27735900878906,38206,2,8,186,2,1,9,1,3,3,1,False,False,2,2,25,224,1012.7999877929688,39008,0,96,0,0,True,True,False,False,True,True
1744688728,10668637,UAL982,12871,165,39000,38575,43.51107322563559,-5.00885009765625,516,265,506,0.8519999980926514,93,-0.03125,-0.3515625,96,0,-128,0,5955,1744688701595,-31.38852882385254,43587,2,8,186,2,1,9,1,3,3,38,False,False,2,2,25,224,1012.7999877929688,39008,0,96,0,0,True,True,False,False,True,True
